,id,curr_liv_pref,age,mv,compul_edu_pref,compul_edu_ctype,num_sib,b_ord,num_sib_male,b_ord_male,curr_emp_pos,curr_pref,curr_ctype,curr_ind,curr_ind_maj,curr_ind_min,curr_pos,curr_f_sz,curr_chnl,curr_s_age,curr_e_age,tot_num_trans_btw_frms,q7,q8,q9_1,q9_2,q9_3,q9_4,q9_5,q10,q11,q11sq1,q11sq2_1,q11sq2_2,q11sq2_3,q11sq2_4,q11sq2_5,q11sq2_6,q11sq2_7,q12,q13,q13sq1,q13sq2,q13sq3,q13sq4_1,q13sq4_2,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,init_frm_id,init_est_id,init_emp_pos,init_pref,init_ctype,init_ind,init_ind_maj,init_ind_min,init_pos,init_f_sz,init_chnl,init_s_age,init_e_age,init_chng_rsn,1st_frm_id,1st_est_id,1st_emp_pos,1st_pref,1st_ctype,1st_ind,1st_ind_maj,1st_ind_min,1st_pos,1st_f_sz,1st_chnl,1st_s_age,1st_e_age,1st_chng_rsn,2nd_frm_id,2nd_est_id,2nd_emp_pos,2nd_pref,2nd_ctype,2nd_ind,2nd_ind_maj,2nd_ind_min,2nd_pos,2nd_f_sz,2nd_chnl,2nd_s_age,2nd_e_age,2nd_chng_rsn,3rd_frm_id,3rd_est_id,3rd_emp_pos,3rd_pref,3rd_ctype,3rd_ind,3rd_ind_maj,3rd_ind_min,3rd_pos,3rd_f_sz,3rd_chnl,3rd_s_age,3rd_e_age,3rd_chng_rsn,4th_frm_id,4th_est_id,4th_emp_pos,4th_pref,4th_ctype,4th_ind,4th_ind_maj,4th_ind_min,4th_pos,4th_f_sz,4th_chnl,4th_s_age,4th_e_age,4th_chng_rsn,5th_frm_id,5th_est_id,5th_emp_pos,5th_pref,5th_ctype,5th_ind,5th_ind_maj,5th_ind_min,5th_pos,5th_f_sz,5th_chnl,5th_s_age,5th_e_age,5th_chng_rsn,6th_frm_id,6th_est_id,6th_emp_pos,6th_pref,6th_ctype,6th_ind,6th_ind_maj,6th_ind_min,6th_pos,6th_f_sz,6th_chnl,6th_s_age,6th_e_age,6th_chng_rsn,7th_frm_id,7th_est_id,7th_emp_pos,7th_pref,7th_ctype,7th_ind,7th_ind_maj,7th_ind_min,7th_pos,7th_f_sz,7th_chnl,7th_s_age,7th_e_age,7th_chng_rsn,8th_frm_id,8th_est_id,8th_emp_pos,8th_pref,8th_ctype,8th_ind,8th_ind_maj,8th_ind_min,8th_pos,8th_f_sz,8th_chnl,8th_s_age,8th_e_age,8th_chng_rsn,9th_frm_id,9th_est_id,9th_emp_pos,9th_pref,9th_ctype,9th_ind,9th_ind_maj,9th_ind_min,9th_pos,9th_f_sz,9th_chnl,9th_s_age,9th_e_age,9th_chng_rsn,10th_frm_id,10th_est_id,10th_emp_pos,10th_pref,10th_ctype,10th_ind,10th_ind_maj,10th_ind_min,10th_pos,10th_f_sz,10th_chnl,10th_s_age,10th_e_age,10th_chng_rsn,11th_frm_id,11th_est_id,11th_emp_pos,11th_pref,11th_ctype,11th_ind,11th_ind_maj,11th_ind_min,11th_pos,11th_f_sz,11th_chnl,11th_s_age,11th_e_age,11th_chng_rsn,12th_frm_id,12th_est_id,12th_emp_pos,12th_pref,12th_ctype,12th_ind,12th_ind_maj,12th_ind_min,12th_pos,12th_f_sz,12th_chnl,12th_s_age,12th_e_age,12th_chng_rsn,13th_frm_id,13th_est_id,13th_emp_pos,13th_pref,13th_ctype,13th_ind,13th_ind_maj,13th_ind_min,13th_pos,13th_f_sz,13th_chnl,13th_s_age,13th_e_age,13th_chng_rsn,14th_frm_id,14th_est_id,14th_emp_pos,14th_pref,14th_ctype,14th_ind,14th_ind_maj,14th_ind_min,14th_pos,14th_f_sz,14th_chnl,14th_s_age,14th_e_age,14th_chng_rsn,15th_frm_id,15th_est_id,15th_emp_pos,15th_pref,15th_ctype,15th_ind,15th_ind_maj,15th_ind_min,15th_pos,15th_f_sz,15th_chnl,15th_s_age,15th_e_age,15th_chng_rsn,16th_frm_id,16th_est_id,16th_emp_pos,16th_pref,16th_ctype,16th_ind,16th_ind_maj,16th_ind_min,16th_pos,16th_f_sz,16th_chnl,16th_s_age,16th_e_age,16th_chng_rsn,17th_frm_id,17th_est_id,17th_emp_pos,17th_pref,17th_ctype,17th_ind,17th_ind_maj,17th_ind_min,17th_pos,17th_f_sz,17th_chnl,17th_s_age,17th_e_age,17th_chng_rsn,inst_1,inst_2,inst_3,sts,sts_mfg,sts_ag,sts_med,sts_hlth,sts_educ,sts_com,sts_he,q18sq2_1_1,q18sq2_1_2,q18sq2_1_3,q18sq2_1_4,q18sq2_1_5,q18sq2_1_7,q18sq2_2_1,q18sq2_2_2,q18sq2_2_3,q18sq2_2_4,q18sq2_2_5,q18sq2_2_7,q18sq2_3_1,q18sq2_3_2,q18sq2_3_3,q18sq2_3_4,q18sq2_3_5,q18sq2_3_7,q19,q19sq1_1,q19sq1_2,q19sq1_3,q19sq1_4,q19sq1_5,q19sq2_1,q19sq2_2,q19sq2_3,q19sq2_4,q19sq2_5,q19sq3_1,q19sq3_2,q19sq3_3,q19sq3_4,q19sq3_5,q20,q20sq2,q21,q22,q22sq1,q22sq2,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q23_8,q23_9,q23_10,q24,q25,q25sq1,q25sq2,q25sq3,init_j_edu_deg,init_j_edu_hs_maj,init_j_edu_clg_maj,init_j_edu_pref,init_j_edu_est,init_j_edu_crs,init_j_edu_grad,init_j_edu_s_age,init_j_edu_e_age,q27,fin_edu_deg,fin_edu_hs_maj,fin_edu_clg_maj,fin_edu_pref,fin_edu_est,fin_edu_crs,fin_edu_grad,fin_edu_s_age,fin_edu_e_age,marr,marr_age,1st_cld_born_age,q29_3,q29_4,wife,wife_emp_pos,wife_ind,wife_ind_maj,wife_ind_min,wife_pos,wife_f_sz,wife_fin_edu,inc_hh,q32_1,inc_ind,q33_1,chrt,curr_liv_rgn,compul_edu_rgn,curr_rgn,init_rgn,1st_rgn,2nd_rgn,3rd_rgn,4th_rgn,5th_rgn,6th_rgn,7th_rgn,8th_rgn,9th_rgn,10th_rgn,11th_rgn,12th_rgn,13th_rgn,14th_rgn,15th_rgn,16th_rgn,17th_rgn,init_j_edu_rgn,fin_edu_rgn,curr_ind_cl,init_ind_cl,1st_ind_cl,2nd_ind_cl,3rd_ind_cl,4th_ind_cl,5th_ind_cl,6th_ind_cl,7th_ind_cl,8th_ind_cl,9th_ind_cl,10th_ind_cl,11th_ind_cl,12th_ind_cl,13th_ind_cl,14th_ind_cl,15th_ind_cl,16th_ind_cl,17th_ind_cl,wife_ind_cl,inc_ind_cl
2710,2711,29,28,2,40,1,3,2,3,2,2,29,1,83,3,54,1,3,2,23,28,1,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,5,2,98,8,8,98,98,2,2,2,2,1,2,0,0,2,14,1,43,4,66,1,8,5,20,22,1,0,0,2,14,1,33,3,58,1,8,8,22,23,14,1,0,2,29,1,83,3,54,1,3,2,23,28,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,8,1,0,0,0,0,0,0,1,3,7,1,22,1,1,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,2,4,1,7,2,1,3,2,3,2,1,1,3,3,1,1,1,28,13,3,10,8,4,40,3,1,2,19,20,2,98,8,8,98,8,8,8,98,98,1,24,25,80,98,1,7,13,97,997,8,98,7,7,998,7,998,1953,KS,KS,KS,KT,,,,,,,,,,,,,,,,,,KS,UNK,SRV,COM,HI,SRV,,,,,,,,,,,,,,,,ST,
2711,2712,29,36,1,29,3,3,1,2,1,2,29,1,48,2,50,4,6,8,30,36,0,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,14,2,98,8,8,98,98,2,1,2,2,1,8,0,0,2,29,1,48,4,66,1,6,3,22,24,1,0,0,2,29,3,48,4,66,3,6,8,24,30,1,0,0,2,29,1,48,2,50,4,6,8,30,36,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,7,1,9,9,9,9,9,9,9,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,5,1,1,5,3,2,1,1,3,2,1,3,3,3,3,1,1,32,8,3,10,8,2,26,3,2,1,18,22,2,98,8,8,98,8,8,8,98,98,1,28,29,80,98,1,7,13,97,997,8,98,7,10,998,9,998,1945,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,COM,COM,COM,COM,,,,,,,,,,,,,,,,ST,AFF
2712,2713,29,28,2,29,1,4,4,2,2,2,29,3,66,3,54,1,6,5,24,28,1,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,4,2,98,8,8,98,98,1,2,2,2,1,2,0,0,2,29,1,24,7,99,1,4,2,18,24,11,1,0,2,29,3,66,3,54,1,6,5,24,28,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,1,1,9,9,9,9,9,9,9,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,2,8,2,2,8,8,1,3,1,1,3,1,1,3,1,2,2,2,98,98,98,8,1,8,29,3,1,2,15,17,2,98,8,8,98,8,8,8,98,98,1,21,24,80,98,1,7,13,97,997,8,98,7,7,998,7,998,1953,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,SRV,LI,SRV,,,,,,,,,,,,,,,,,ST,
2713,2714,29,35,2,39,4,4,1,2,1,2,29,3,15,4,70,3,8,8,29,35,0,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,11,9,98,8,8,98,98,2,1,1,1,1,8,0,0,2,29,3,15,4,70,1,8,2,24,29,1,0,0,2,29,3,15,4,70,3,8,8,29,35,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,7,1,0,0,0,0,0,0,1,3,7,1,20,1,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,2,8,1,1,3,3,2,2,3,2,2,2,3,2,3,3,1,2,98,98,98,10,8,1,29,3,1,1,19,24,2,98,8,8,98,8,8,8,98,98,1,27,28,80,98,1,7,13,97,997,8,98,7,8,998,8,998,1946,KS,SK,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,SRV,SRV,SRV,,,,,,,,,,,,,,,,,ST,AFF
2714,2715,29,34,2,30,1,2,2,2,2,2,29,3,28,2,50,4,7,8,33,34,0,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,9,2,98,8,8,98,98,2,1,2,2,1,8,0,0,2,12,1,28,3,54,1,7,5,26,26,1,0,1,2,6,2,28,4,70,1,7,8,26,31,1,0,2,2,12,1,28,3,54,3,7,8,31,33,1,0,3,2,29,3,28,2,50,4,7,8,33,34,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,1,1,0,0,0,0,0,0,1,3,7,3,30,2,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,5,2,2,8,8,3,9,2,2,1,2,3,3,3,3,3,2,98,98,98,10,8,2,26,3,1,1,22,26,2,98,8,8,98,8,8,8,98,98,1,27,29,80,98,1,7,13,97,997,8,98,7,10,998,10,998,1947,KS,KS,KS,KT,,,,,,,,,,,,,,,,,,KS,UNK,LI,LI,LI,LI,LI,,,,,,,,,,,,,,,ST,HI
2715,2716,29,38,2,29,4,5,5,5,5,2,29,1,25,1,36,1,8,8,34,38,0,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,20,2,98,8,8,98,98,1,2,2,2,1,8,0,0,2,29,1,25,3,54,1,8,2,18,22,1,0,1,2,21,1,25,1,36,1,7,8,22,34,1,0,2,2,29,1,25,1,36,1,8,8,34,38,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1,4,1,9,9,9,9,9,9,9,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,5,7,1,3,1,1,9,2,1,3,2,2,3,2,3,3,2,98,98,98,8,1,8,29,2,1,1,15,18,2,98,8,8,98,8,8,8,98,98,1,26,29,80,98,1,7,13,97,997,8,98,7,11,998,11,998,1943,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,LI,LI,LI,LI,,,,,,,,,,,,,,,,ST,
2716,2717,29,43,2,28,2,3,1,1,1,2,29,3,91,2,50,4,8,8,40,43,3,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,11,2,98,8,8,98,98,2,1,2,2,1,1,0,0,2,28,2,40,4,66,1,3,1,18,23,6,1,0,1,12,1,49,3,54,8,2,7,23,28,13,2,0,2,12,1,38,3,55,1,6,5,28,32,11,3,0,2,29,3,91,3,55,1,8,5,32,35,1,3,0,2,29,3,91,3,55,3,8,8,35,40,1,3,0,2,29,3,91,2,50,4,8,8,40,43,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,8,1,0,0,0,0,0,1,0,2,6,4,26,2,9,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,2,2,2,8,8,3,2,2,2,2,2,3,3,2,2,2,2,98,98,98,8,3,8,28,2,2,1,15,18,2,98,8,8,98,8,8,8,98,98,1,26,27,80,98,1,7,13,97,997,8,98,6,11,998,11,998,1938,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,SRV,COM,COM,LI,SRV,SRV,SRV,,,,,,,,,,,,,ST,
2717,2718,29,36,2,26,1,2,2,2,2,2,26,4,87,1,9,1,9,8,34,36,0,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,14,2,98,8,8,98,98,2,1,2,1,2,8,0,0,2,26,3,87,1,9,1,9,5,22,29,1,0,1,2,26,1,98,1,9,1,9,8,29,34,1,0,2,2,26,4,87,1,9,1,9,8,34,36,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,8,2,8,8,8,8,8,8,8,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,1,1,1,28,2,8,8,8,98,8,8,8,8,98,8,8,1,5,3,2,8,8,3,3,2,1,3,1,2,3,3,3,2,2,98,98,98,10,8,4,26,2,1,1,18,22,2,98,8,8,98,8,8,8,98,98,1,29,31,80,98,1,2,98,3,54,1,9,7,13,998,7,998,1945,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,SRV,SRV,SRV,SRV,,,,,,,,,,,,,,,,SRV,
2718,2719,29,57,2,26,1,2,1,1,1,2,29,1,26,3,54,1,8,6,56,57,0,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,35,1,45,2,2,3,7,2,1,1,2,1,8,0,0,2,29,1,26,8,253,1,8,2,23,42,1,0,1,2,29,1,26,8,253,2,8,8,42,52,1,0,1,2,29,1,26,8,253,3,8,8,52,55,1,0,1,2,29,1,26,2,50,4,8,8,55,56,5,0,1,2,29,1,26,3,54,1,8,6,56,57,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,8,8,2,8,8,8,8,8,8,8,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,5,1,2,8,8,3,3,2,3,2,2,3,3,1,1,2,2,98,98,98,2,8,8,26,2,1,1,12,15,2,98,8,8,98,8,8,8,98,98,1,25,26,43,56,1,2,94,3,55,1,5,3,11,998,8,998,1924,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,HI,HI,HI,HI,HI,HI,,,,,,,,,,,,,,SRV,AFF
2719,2720,29,52,2,33,3,8,6,4,4,1,29,1,15,2,48,8,5,8,41,52,2,5,5,1,1,1,1,1,6,2,98,8,8,8,8,8,8,8,98,8,98,8,8,98,98,8,8,8,8,8,8,0,0,2,29,1,36,8,139,1,8,4,16,21,8,1,0,2,30,3,34,8,129,1,4,1,21,28,2,98,98,7,98,8,12,98,998,8,98,98,28,29,98,2,0,2,29,1,15,4,70,1,5,1,29,35,1,2,0,2,29,1,15,4,70,3,5,8,35,41,1,2,0,1,29,1,15,2,48,8,5,8,41,52,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,8,8,2,8,8,8,8,8,8,8,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,2,8,2,2,8,8,1,3,1,1,1,1,1,3,1,1,2,8,98,98,98,2,8,8,33,2,1,1,12,14,2,98,8,8,98,8,8,8,98,98,1,31,33,49,80,1,2,88,10,273,1,4,6,12,998,10,998,1929,KS,CG,KS,KS,,,,,,,,,,,,,,,,,,CG,UNK,SRV,HI,HI,UE,SRV,SRV,SRV,,,,,,,,,,,,,SRV,HI
2720,2721,29,58,2,30,3,5,5,1,1,2,29,1,86,8,130,1,3,6,57,58,1,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,1,2,98,8,8,98,98,2,1,1,2,1,1,0,0,2,29,1,18,8,130,1,8,2,18,30,1,0,0,2,29,1,18,8,130,2,8,8,30,40,1,0,0,2,29,1,18,8,130,3,8,8,40,42,1,0,0,2,29,1,18,2,50,4,8,8,42,57,5,1,0,2,29,1,86,8,130,1,3,6,57,58,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,8,8,2,8,8,8,8,8,8,8,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,1,1,1,21,1,1,1,1,33,1,1,8,8,98,8,8,2,8,2,2,8,8,2,2,1,1,1,1,3,3,1,3,2,9,98,98,98,4,8,8,29,2,1,1,13,18,2,98,8,8,98,8,8,8,98,98,1,23,24,43,55,1,7,13,97,997,8,98,3,10,998,10,998,1923,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,SRV,LI,LI,LI,LI,SRV,,,,,,,,,,,,,,ST,HI
2721,2722,29,43,2,45,3,4,4,2,2,2,29,1,70,3,54,3,9,8,41,43,0,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,24,2,98,8,8,98,98,2,2,2,2,2,8,0,0,2,29,1,70,3,54,1,9,3,19,41,1,0,0,2,29,1,70,3,54,3,9,8,41,43,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,8,8,2,8,8,8,8,8,8,8,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,5,5,2,8,8,2,3,3,1,3,2,2,3,3,3,2,2,98,98,98,8,2,8,45,2,1,1,15,18,2,98,8,8,98,8,8,8,98,98,1,26,27,80,98,1,7,13,97,997,8,98,7,11,998,11,998,1938,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,SRV,SRV,SRV,,,,,,,,,,,,,,,,,ST,
2722,2723,29,43,2,29,1,5,3,3,3,2,26,3,34,8,129,1,8,5,24,43,1,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,19,2,98,8,8,98,98,1,2,2,2,1,2,0,0,2,29,1,40,3,54,1,2,1,18,24,11,1,0,2,26,3,34,8,129,1,8,5,24,43,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,8,8,1,0,0,0,0,1,0,0,3,5,2,38,2,2,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,2,8,4,2,8,8,2,2,3,1,3,3,2,3,2,3,2,2,98,98,98,8,1,8,25,2,1,1,15,18,2,98,8,8,98,8,8,8,98,98,1,29,30,80,98,1,7,13,97,997,8,98,7,10,998,10,998,1938,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,HI,COM,HI,,,,,,,,,,,,,,,,,ST,HI
2723,2724,29,32,2,29,3,4,4,3,3,2,29,3,62,7,99,1,6,5,30,32,5,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,2,1,32,2,1,1,99,1,2,1,2,1,1,0,0,2,29,3,77,10,269,1,2,2,15,20,6,1,0,2,49,6,97,9,261,6,9,5,20,23,3,2,0,2,29,3,45,8,257,1,6,1,23,25,10,3,0,2,30,3,48,8,257,1,6,5,25,28,10,4,0,1,29,3,87,6,96,8,2,6,28,30,2,5,0,2,29,3,62,7,99,1,6,5,30,32,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,8,1,0,0,0,1,0,0,1,4,7,1,21,1,1,3,4,2,15,1,2,8,8,8,98,8,8,1,1,7,23,4,2,8,8,98,8,8,8,8,98,8,8,2,8,5,1,5,4,3,3,1,1,1,2,3,1,1,1,1,1,32,13,8,7,8,8,29,2,1,1,12,15,2,98,8,8,98,8,8,8,98,98,1,24,26,80,98,1,7,13,97,997,8,98,7,13,998,7,998,1949,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,COM,SRV,SRV,COM,COM,SRV,COM,,,,,,,,,,,,,ST,
2724,2725,29,45,2,30,3,2,2,2,2,2,29,1,34,8,129,3,5,8,42,45,3,8,8,8,8,8,8,8,98,8,98,8,8,8,8,8,8,8,14,1,45,2,1,9,6,2,1,1,2,2,1,0,0,2,30,3,34,8,121,1,7,1,18,22,13,1,0,2,29,1,34,8,121,2,6,1,22,28,14,2,0,2,29,3,34,8,121,1,8,5,28,30,2,3,0,2,29,1,34,8,121,1,5,1,30,42,1,3,0,2,29,1,34,8,129,3,5,8,42,45,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,8,8,2,8,8,8,8,8,8,8,8,8,8,98,8,8,8,8,8,98,8,8,8,8,8,98,8,8,2,8,8,98,8,8,8,8,98,8,8,8,8,98,8,8,1,2,4,1,5,2,3,2,1,3,2,3,3,2,1,1,2,1,45,8,7,8,1,8,30,2,1,1,15,18,2,98,8,8,98,8,8,8,98,98,1,26,80,98,98,1,2,40,3,54,2,5,6,10,998,8,998,1936,KS,KS,KS,KS,,,,,,,,,,,,,,,,,,KS,UNK,HI,HI,HI,HI,HI,HI,,,,,,,,,,,,,,COM,AFF
